title,subtitle,level,description,links,quadrant
contre-culture,1. contre-culture,niveau 2,rigel walshe (2022).  bitcoin psychopathes contre bitcoin sociopathes,https://btctouchpoint.com/fr/bitcoin-psychopathes-vs-bitcoin-sociopathes-rigel-walshe/, comment bitcoin influ culture
contre-culture,1. contre-culture,niveau 2,giacomo zucco (2022). bitcoin cultures. unconfiscatable 2022,https://www.youtube.com/watch?v=GgFQgfssHBo&t=2s, comment bitcoin influ culture
contre-culture,1. contre-culture,niveau 2,sergej kotliar (2023). bitcoin cultures & growing bitcoin use in a bitcoin reality check. what bitcoin did,https://www.youtube.com/watch?v=78iYxGLQoxg&t=3711s, comment bitcoin influ culture
contre-culture,1. contre-culture,niveau 2,"giacomo zucco (2023). ""bitcoin cultures"" presentation for strike",https://www.youtube.com/watch?v=Otoz02b9PiY&t=8s, comment bitcoin influ culture
contre-culture,1. contre-culture,niveau 3,nic carter (2019). a most peaceful revolution.,https://medium.com/@nic__carter/a-most-peaceful-revolution-8b63b64c203e, comment bitcoin influ culture
contre-culture,2. bitcoin maximalisme,niveau 1,grittoshi (2022). la voie du maximalisme bitcoin,https://twitter.com/Grittoshi/status/1596765544342257664, comment bitcoin influ culture
contre-culture,2. bitcoin maximalisme,niveau 1,"yves bennaim (2023). le concept des ""mechants maxis"" - un pense-bete",https://twitter.com/ZLOK/status/1668156232073375745?s=20, comment bitcoin influ culture
contre-culture,2. bitcoin maximalisme,niveau 1,cryptojon (2022). la theorie maximaliste de bitcoin,https://www.youtube.com/watch?v=IrL_4bsU1I4, comment bitcoin influ culture
contre-culture,2. bitcoin maximalisme,niveau 1,americanhodl (2023). c'est un acte revolutionnaire de se respecter reellement.,https://twitter.com/Grittoshi/status/1668132269800968192, comment bitcoin influ culture
contre-culture,2. bitcoin maximalisme,niveau 1,ronin (2023). can you prove you're a #bitcoin maximalist anon?,https://twitter.com/ronin21btc/status/1652199616685699072, comment bitcoin influ culture
contre-culture,2. bitcoin maximalisme,niveau 1,"michael saylor (2023). if you think bitcoin is an ethical imperative, you're a bitcoin maximalist",https://twitter.com/Jacques_BTC/status/1668174094045462531?s=20, comment bitcoin influ culture
contre-culture,2. bitcoin maximalisme,niveau 1,tuur demeester (2023). a bitcoiner takes the slur you hurl at him and wears it like armor.,https://twitter.com/TuurDemeester/status/1660360534967869446, comment bitcoin influ culture
contre-culture,2. bitcoin maximalisme,niveau 1,"decouvre bitcoin (2022). explorons bitcoin ndeg2: les bitcoiners ""maximalistes""",https://www.youtube.com/watch?v=y4ysUro7WtI&t=12s, comment bitcoin influ culture
contre-culture,2. bitcoin maximalisme,niveau 1,cory klippsten (2020).  ten million bitcoiners: the intransigent minority,https://www.swanbitcoin.com/ten-million-bitcoiners-the-intransigent-minority/, comment bitcoin influ culture
contre-culture,2. bitcoin maximalisme,niveau 2,pete rizzo (2021).  how to be a bitcoin maximalist. forbes,https://www.forbes.com/sites/peterizzo/2022/08/25/how-to-be-a-bitcoin-maximalist/?sh=184f727f7036, comment bitcoin influ culture
contre-culture,2. bitcoin maximalisme,niveau 2,john carvalho (2022). explaining bitcoin maximalism in a way that shitcoiners might understand,https://twitter.com/BitcoinErrorLog/status/1556719255940481024?s=20&t=nbH528vloGVpvJHkKEJEjw, comment bitcoin influ culture
contre-culture,2. bitcoin maximalisme,niveau 2,aleksandar svetski (2020).  what it takes to be a bitcoiner,https://medium.com/the-capital/what-it-takes-to-be-a-bitcoiner-607c08d171f2, comment bitcoin influ culture
contre-culture,2. bitcoin maximalisme,niveau 2,tomer strolight (2021). les bitcoiners ne sont pas toxiques : ils sont integres,https://btctouchpoint.com/fr/les-bitcoiners-ne-sont-pas-toxiques-ils-sont-integres/, comment bitcoin influ culture
contre-culture,2. bitcoin maximalisme,niveau 2,"tomer strolight (2021). toxicity, integrity, & maximalism in bitcoiners are not toxic - they have integrity.",https://www.youtube.com/watch?v=5OOFP5HRogA, comment bitcoin influ culture
contre-culture,2. bitcoin maximalisme,niveau 3,"pete rizzo (2021).  bitcoin maximalism is dead, long live bitcoin maximalism. forbes",https://www.forbes.com/sites/peterizzo/2022/07/04/bitcoin-maximalism-is-dead-long-live-bitcoin-maximalism/?sh=1ebf6a8b182b, comment bitcoin influ culture
contre-culture,2. bitcoin maximalisme,niveau 3,michael goldstein (2022).  the original toxic maximalist. the bitstein brief,https://bitstein.substack.com/p/mises-the-original-toxic-maximalist, comment bitcoin influ culture
mouvement de paix,1. des  artisans  de paix,niveau 1,tomer strolight (2020). 27. pourquoi bitcoin est un mouvement de paix ?,https://btctouchpoint.com/fr/pourquoi-bitcoin-27-pourquoi-bitcoin-est-un-mouvement-de-paix/, comment bitcoin influ culture
mouvement de paix,1. des  artisans  de paix,niveau 1,gigi (2021). bitcoin is love because it is completely voluntary.,https://twitter.com/dergigi/status/1602410025531703297?s=20&t=oz8AFxlzsXqbbqLCm9tvag, comment bitcoin influ culture
mouvement de paix,1. des  artisans  de paix,niveau 1,tomer strolight (2021). bitcoin is a declaration of peace,https://tomerstrolight.medium.com/bitcoin-is-a-declaration-of-peace-78204ba9cf9c, comment bitcoin influ culture
mouvement de paix,1. des  artisans  de paix,niveau 1,"tomer strolight (2021). if you love freedom, the earth and the environment, consider becoming a bitcoiner",https://tomerstrolight.medium.com/if-you-love-freedom-the-earth-and-the-environment-consider-becoming-a-bitcoiner-cb06dab09d53, comment bitcoin influ culture
mouvement de paix,1. des  artisans  de paix,niveau 1,lawrence lepard (2023). people left to their own devices will cheat... here's a form of monetary economics you can't cheat. the bitcoin matrix podcast,https://twitter.com/_BitcoinMatrix/status/1610473423276503041?s=20, comment bitcoin influ culture
mouvement de paix,1. des  artisans  de paix,niveau 1,nozomi hayase (2023). when human beings are allowed to act out of love they produce a lot of valuable things in the world. the bitcoin matrix podcast,https://twitter.com/CedYoungelman/status/1627487282713223170?s=20, comment bitcoin influ culture
mouvement de paix,1. des  artisans  de paix,niveau 2,"j. vallis (2021). ""renaissance"" comes from a recognition that this can be the foundation for sthing amazing..."" in bullish on bitcoiners. the bitcoin matrix",https://youtu.be/xqqLVXSSGuo?t=1824, comment bitcoin influ culture
mouvement de paix,2. les  criminels agissent plus volontiers dans le systeme fiat,niveau 1,bitcoin est la monnaie des criminels. n'ayez pas peur ! deminons encore et toujours !,https://btctouchpoint.com/fr/premiers-pas/n-ayez-pas-peur/#demin, comment bitcoin influ culture
mouvement de paix,2. les  criminels agissent plus volontiers dans le systeme fiat,niveau 1,n. cantu (2023). 50% d'augmentation du blanchiment sur le fiat !,https://twitter.com/nicolasCantuFR/status/1616483718432006146?s=20&t=sDaxwuX4m87oB5DscueJaQ, comment bitcoin influ culture
mouvement de paix,2. les  criminels agissent plus volontiers dans le systeme fiat,niveau 1,20 minutes (2022). compte bancaire : les francais les plus escroques en eu,https://m-20minutes-fr.cdn.ampproject.org/c/s/m.20minutes.fr/amp/a/4013086, comment bitcoin influ culture
mouvement de paix,2. les  criminels agissent plus volontiers dans le systeme fiat,niveau 1,dutch government's scientific research and documentation center (2022). criminals are hesitant of using bitcoin and prefer using legacy systems.,https://twitter.com/m__btc/status/1605456478651006977?s=20&t=aXX46wD8H_AKrYUvy7KXLQ, comment bitcoin influ culture
mouvement de paix,2. les  criminels agissent plus volontiers dans le systeme fiat,niveau 1,"s. hodder (2023). in 2022, banks paid $1.8t in fines: all this reg. attention on crypto is a larp considering our market cap is only half of their annual fines",https://twitter.com/sashahodler/status/1620439402035187712?s=20&t=d7SCJRENxIeCsGrA4Ip7Bg, comment bitcoin influ culture
mouvement de paix,2. les  criminels agissent plus volontiers dans le systeme fiat,niveau 1,tomer strolight (2021). 19. pourquoi il ne faut pas avoir peur du bitcoin ?,https://btctouchpoint.com/pourquoi-bitcoin-19-pourquoi-il-ne-faut-pas-avoir-peur-du-bitcoin/, comment bitcoin influ culture
mouvement de paix,2. les  criminels agissent plus volontiers dans le systeme fiat,niveau 2,thomas semaan (2023). it is actually cash that is used to move money without traces. in the ethics of mixing,https://bitcoinnews.com/the-ethics-of-mixing/, comment bitcoin influ culture
mouvement de paix,2. les  criminels agissent plus volontiers dans le systeme fiat,niveau 2,"lewis, parker (2019). bitcoin is not for criminals. unchained capital",https://unchained.com/blog/bitcoin-is-not-for-criminals/, comment bitcoin influ culture
mouvement de paix,2. les  criminels agissent plus volontiers dans le systeme fiat,niveau 3,"morell, michael (2021). an analysis of bitcoin's use in illicit finance",https://cryptoforinnovation.org/wp-content/uploads/2022/07/An-Analysis-of-Bitcoins-Use-in-Illicit-Finance-By-Michael-Morell.pdf, comment bitcoin influ culture
integrite,1. bitcoin adresse le probleme de la confiance,niveau 1,jimmy song (2022). good times create lots of trust...which gets abused and create need for verification.,https://twitter.com/jimmysong/status/1597249985414041602?s=20&t=10DlloATVS8s-cFcxwAx8A, comment bitcoin influ culture
integrite,1. bitcoin adresse le probleme de la confiance,niveau 1,"tuur demeester (2022). ""keep your community safe, demand proof-of-keys!""",https://twitter.com/TuurDemeester/status/1590102708039471105?s=20&t=1LlIbQNEGtMURzFidpaQxQ, comment bitcoin influ culture
integrite,1. bitcoin adresse le probleme de la confiance,niveau 1,americanhodl3 (2022). bitcoin is rational optimism.,https://twitter.com/dergigi/status/1589941902719463426?s=20&t=ApmAfHfD2FmeeoaCQCdCTw, comment bitcoin influ culture
integrite,1. bitcoin adresse le probleme de la confiance,niveau 2,atistophanes (2023). the bank run on trust. bitcoin magazine,https://btctouchpoint.com/wp-content/uploads/2023/02/bitcoin-magazinethe-bank-run-on-trust.pdf, comment bitcoin influ culture
integrite,1. bitcoin adresse le probleme de la confiance,niveau 2,tomer strolight (2021). bitcoiners are not toxic - they have integrity.,https://tomerstrolight.medium.com/bitcoiners-are-not-toxic-they-have-integrity-bd866d2773e9, comment bitcoin influ culture
integrite,1. bitcoin adresse le probleme de la confiance,niveau 2,"tomer strolight (2021). toxicity, integrity, & maximalism in bitcoiners are not toxic - they have integrity.",https://www.youtube.com/watch?v=5OOFP5HRogA, comment bitcoin influ culture
integrite,1. bitcoin adresse le probleme de la confiance,niveau 2,tomer strolight (2021). sound money and sound art -- the common denominator is integrity,https://tomerstrolight.medium.com/sound-money-and-sound-art-the-common-denominator-is-integrity-a53f3b53103, comment bitcoin influ culture
integrite,1. bitcoin adresse le probleme de la confiance,niveau 3,gigi (2022). how was the trust problem solved in cryptography is not enough - baltic honeybadger 2022,https://www.youtube.com/watch?v=C7ynm0Zkwfk&t=1140s, comment bitcoin influ culture
integrite,1. bitcoin adresse le probleme de la confiance,niveau 3,"john vallis and bb (2021). first hand account of a 'bitcoin transformation (38""). bitcoin rapid fire",https://www.youtube.com/watch?v=wzngK-zgt7o&list=PL8GxRkxnvMl0SI_-85UNfxXRo8rQJqIHU&t=2280s, comment bitcoin influ culture
integrite,1. bitcoin adresse le probleme de la confiance,niveau 3,"vallis, breedlove, cason, et americanhodl (2023). ""the function of 'truth' & trying to align with it"" in hodl hang #8: the banking crisis, $1m bitcoin bet, nostr, the future of politics & more",https://www.youtube.com/watch?v=jfvizZd3LUM&t=2110s, comment bitcoin influ culture
responsabilite,1. le systeme fiat  decourage les comportements responsables,niveau 1,"r. breedlove et j. peterson (2022). inflation penalizes prudence, rewards non-productive roles",https://twitter.com/Breedlove22/status/1605252228872290305?s=20&t=9uZbtaUbVYqClCE51o6htQ, comment bitcoin influ culture
responsabilite,1. le systeme fiat  decourage les comportements responsables,niveau 1,gigi (2023). bitcoin forces you to take responsibility,https://twitter.com/SwanBitcoin/status/1624035067302408193, comment bitcoin influ culture
responsabilite,1. le systeme fiat  decourage les comportements responsables,niveau 2,marty bent (2023). issue #1335: we live in an era bereft of accountability,https://tftc.io/martys-bent/issue-1335/, comment bitcoin influ culture
responsabilite,1. le systeme fiat  decourage les comportements responsables,niveau 2,tip_nz (2022). exit the cantillionaires game with bitcoin,https://twitter.com/tip_nz/status/1598374379490246656?s=20, comment bitcoin influ culture
responsabilite,1. le systeme fiat  decourage les comportements responsables,niveau 3,"j. b. peterson (2022). inflation penalizes prudence and, in doing so, destroys civilization in bitcoin as an incorruptible system of value. wim",https://www.youtube.com/watch?v=FQlA-I7PXf0&t=4419s, comment bitcoin influ culture
responsabilite,2. bitcoin recompense la  responsabilite et le  merite,niveau 1,"r. breedlove et j. peterson (2022). inflation penalizes prudence, rewards non-productive roles",https://twitter.com/Breedlove22/status/1605252228872290305?s=20&t=9uZbtaUbVYqClCE51o6htQ, comment bitcoin influ culture
responsabilite,2. bitcoin recompense la  responsabilite et le  merite,niveau 1,gigi (2023). bitcoin forces you to take responsibility,https://twitter.com/SwanBitcoin/status/1624035067302408193, comment bitcoin influ culture
